"employee_id","has_relevant_field","highest_edu","last_edu_year","degreeNumber"
"t_2974",0,"master",2021,3
"t_2975",1,"phd",2022,5
"t_2976",1,"master",2012,1
"t_2977",0,"phd",2022,2
"t_2978",0,"master",2005,2
"t_2979",1,"master",-1,1
"t_298",0,"master",2020,2
"t_2980",1,"master",2007,2
"t_2981",0,"master",2022,3
"t_2982",1,"master",2018,2
"t_2983",1,"master",2019,3
"t_2984",1,"phd",2017,3
"t_2985",0,"phd",2019,3
"t_2986",1,"master",2003,1
"t_2987",1,"master",2022,3
"t_2988",1,"master",2018,2
"t_2989",1,"phd",2010,3
"t_299",1,"master",2022,3
"t_2990",1,"master",2022,2
"t_2991",0,"master",2007,1
"t_2992",1,"master",2018,2
"t_2993",0,"master",-1,3
"t_2994",1,"master",2002,2
"t_2995",1,"phd",2021,3
"t_2996",1,"phd",2005,3
"t_2997",0,"master",2018,3
"t_2998",0,"bachelor",2022,2
"t_2999",1,"master",2016,2
"t_3",1,"master",2022,2
"t_30",1,"master",2021,2
"t_300",1,"master",2016,2
"t_3001",0,"phd",2010,4
"t_3002",1,"phd",2012,3
"t_3004",0,"master",2007,2
"t_3005",1,"bachelor",1994,2
"t_3006",1,"master",2018,1
"t_3007",0,"master",2018,2
"t_3008",0,"phd",1997,1
"t_3009",1,"master",2018,3
"t_301",1,"bachelor",1992,3
"t_3010",1,"phd",2009,3
"t_3011",0,"phd",2018,4
"t_3012",0,"master",2020,2
"t_3013",0,"phd",2015,4
"t_3014",1,"master",2022,3
"t_3015",0,"phd",2016,1
"t_3016",0,"phd",2019,3
"t_3017",0,"master",2007,1
"t_3018",0,"master",2020,2
"t_3019",0,"master",2013,2
"t_302",0,"master",2008,1
"t_3020",1,"master",1998,3
"t_3021",1,"master",2015,2
"t_3022",0,"master",2022,2
"t_3023",0,"master",2020,2
"t_3024",0,"master",2012,2
"t_3025",0,"master",2008,2
"t_3026",1,"master",2014,2
"t_3027",0,"bachelor",2012,1
"t_3028",0,"master",2016,1
"t_3029",1,"master",2022,3
"t_303",1,"master",2010,2
"t_3030",1,"master",2021,1
"t_3031",1,"bachelor",2021,1
"t_3032",0,"master",2015,2
"t_3033",0,"master",2017,2
"t_3034",0,"master",2003,1
"t_3035",1,"phd",2008,3
"t_3037",1,"master",2011,2
"t_3038",1,"master",2021,2
"t_3039",0,"master",2005,2
"t_304",1,"master",2019,2
"t_3040",0,"master",2022,1
"t_3041",0,"master",2000,1
"t_3042",0,"master",1997,2
"t_3043",1,"master",2022,2
"t_3044",0,"phd",2015,4
"t_3045",0,"phd",1994,2
"t_3046",1,"master",2022,2
"t_3047",1,"bachelor",2020,1
"t_3049",0,"master",2015,2
"t_305",1,"master",2017,3
"t_3050",1,"master",2022,2
"t_3051",1,"master",2018,3
"t_3052",0,"phd",2016,3
"t_3053",1,"master",2018,2
"t_3054",1,"master",2022,3
"t_3055",1,"master",2021,1
"t_3056",1,"master",2014,2
"t_3057",1,"master",2022,2
"t_3058",1,"master",2021,3
"t_3059",1,"master",2017,2
"t_306",1,"master",2021,2
"t_3060",1,"master",2021,2
"t_3061",1,"master",2021,2
"t_3062",1,"phd",2015,6
"t_3063",0,"master",2020,2
"t_3064",0,"master",2016,1
"t_3065",0,"master",2018,3
"t_3066",0,"master",2011,2
"t_3067",1,"master",2017,3
"t_3068",1,"master",2020,2
"t_3069",1,"master",2021,2
"t_307",1,"phd",2010,3
"t_3070",0,"master",2009,2
"t_3071",0,"phd",2022,3
"t_3072",0,"phd",2015,2
"t_3073",0,"master",2021,1
"t_3075",0,"master",2021,2
"t_3076",1,"phd",2017,3
"t_3077",1,"master",2018,3
"t_3078",1,"master",2017,2
"t_3079",1,"phd",2022,4
"t_308",1,"master",2016,2
"t_3080",1,"master",2014,2
"t_3081",1,"bachelor",2020,3
"t_3082",1,"phd",2008,1
"t_3083",0,"bachelor",2021,1
"t_3084",0,"master",2016,2
"t_3085",1,"master",2013,2
"t_3086",1,"phd",2014,3
"t_3087",1,"phd",2015,5
"t_3088",1,"master",2020,2
"t_3089",1,"master",2021,3
"t_309",1,"master",2019,2
"t_3090",0,"master",2018,2
"t_3091",0,"master",2012,2
"t_3092",0,"master",2010,2
"t_3093",1,"master",2006,2
"t_3094",1,"master",2008,3
"t_3095",0,"master",2018,2
"t_3096",1,"master",2019,2
"t_3097",1,"master",2021,2
"t_3098",1,"master",2013,3
"t_3099",1,"master",2022,3
"t_31",1,"master",2020,2
"t_310",1,"phd",2009,2
"t_3100",1,"master",2021,2
"t_3101",0,"bachelor",2019,2
"t_3102",1,"master",2016,2
"t_3103",0,"master",2022,2
"t_3104",0,"phd",2016,2
"t_3106",0,"master",2018,2
"t_3107",0,"master",2017,2
"t_3108",0,"master",2018,2
"t_3109",0,"master",2013,3
"t_311",1,"phd",2012,2
"t_3110",1,"phd",2017,4
"t_3111",1,"phd",2011,4
"t_3112",1,"master",2022,3
"t_3113",1,"phd",2009,2
"t_3114",1,"master",2016,1
"t_3115",1,"master",2020,1
"t_3116",1,"phd",2013,4
"t_3117",1,"master",2018,2
"t_3118",1,"master",2012,3
"t_3119",1,"master",1996,1
"t_312",1,"master",2018,2
"t_3120",1,"master",2022,2
"t_3121",1,"master",2017,3
"t_3122",1,"phd",2019,5
"t_3123",0,"bachelor",1995,2
"t_3124",0,"master",2018,2
"t_3125",0,"phd",2014,5
"t_3126",1,"bachelor",2020,1
"t_3127",1,"master",2019,2
"t_3128",1,"master",2022,2
"t_3129",1,"phd",1992,3
"t_313",1,"master",2009,1
"t_3131",1,"phd",2010,3
"t_3132",1,"master",2018,2
"t_3133",0,"master",2019,2
"t_3134",1,"bachelor",2021,1
"t_3136",0,"master",2018,2
"t_3137",1,"bachelor",2022,1
"t_3138",0,"master",2019,2
"t_314",1,"master",2021,3
"t_3140",0,"master",2020,2
"t_3141",1,"phd",2022,3
"t_3142",0,"master",2022,1
"t_3143",1,"master",2021,2
"t_3144",0,"phd",2017,6
"t_3145",0,"master",2017,2
"t_3146",1,"master",2018,3
"t_3147",1,"master",2016,2
"t_3148",0,"master",2019,2
"t_3149",1,"master",2022,2
"t_315",0,"master",2005,1
"t_3150",1,"bachelor",2015,2
"t_3151",1,"master",2015,2
"t_3152",0,"phd",2014,3
"t_3153",0,"master",2021,2
"t_3154",0,"phd",2011,3
"t_3155",1,"master",2022,2
"t_3156",0,"master",2020,2
"t_3157",1,"phd",2019,4
"t_3158",1,"phd",2014,3
"t_3159",0,"bachelor",2016,2
"t_316",1,"bachelor",2019,3
"t_3160",1,"phd",-1,3
"t_3161",1,"master",2021,3
"t_3162",1,"master",2017,2
"t_3163",0,"master",2011,1
"t_3164",0,"master",2014,2
"t_3165",0,"master",2018,3
"t_3166",0,"master",2018,2
"t_3167",0,"master",2020,2
"t_3168",1,"master",2019,2
"t_3169",1,"master",2022,2
"t_317",1,"master",2016,3
"t_3170",1,"bachelor",2021,3
"t_3171",1,"master",2002,1
"t_3172",0,"master",2017,2
"t_3173",0,"master",2019,3
"t_3174",0,"master",2014,2
"t_3175",1,"master",2019,2
"t_3176",1,"master",2018,2
"t_3177",0,"master",2019,2
"t_3178",1,"master",2019,2
"t_3179",0,"phd",1992,2
"t_318",1,"master",2020,3
"t_3180",1,"master",2012,2
"t_3181",1,"master",2021,2
"t_3182",1,"master",2012,1
"t_3183",1,"master",2021,2
"t_3184",1,"master",2020,1
"t_3185",1,"master",2020,1
"t_3186",0,"master",2019,1
"t_3187",1,"master",2022,2
"t_3188",1,"master",2019,3
"t_3189",1,"phd",2017,3
"t_319",1,"master",2015,1
"t_3190",1,"phd",2020,3
"t_3191",0,"bachelor",2022,1
"t_3192",1,"master",2013,2
"t_3193",1,"master",2012,2
"t_3194",1,"master",2021,2
"t_3195",1,"bachelor",2015,2
"t_3196",1,"master",2018,2
"t_3197",1,"bachelor",2020,1
"t_3198",1,"phd",2019,3
"t_3199",1,"master",2019,3
"t_32",1,"master",2021,2
"t_320",1,"phd",2020,3
"t_3200",1,"phd",2021,2
"t_3201",1,"master",2021,2
"t_3202",0,"bachelor",2022,1
"t_3203",1,"master",2020,3
"t_3204",0,"master",2018,3
"t_3205",1,"master",2021,2
"t_3207",1,"master",2018,2
"t_3208",1,"master",2022,3
"t_3209",1,"master",2015,2
"t_321",0,"phd",2015,4
"t_3211",1,"master",2022,2
"t_3212",0,"master",2017,1
"t_3213",1,"phd",2012,4
"t_3214",1,"master",2007,3
"t_3215",1,"master",2020,2
"t_3216",1,"master",2022,1
"t_3217",0,"master",2016,2
"t_3218",1,"master",2019,1
"t_3219",1,"master",2020,2
"t_322",1,"master",2017,3
"t_3220",1,"phd",2018,3
"t_3221",0,"master",2019,2
"t_3222",1,"master",2021,2
"t_3223",1,"master",2021,2
"t_3224",1,"master",2018,3
"t_3225",1,"bachelor",2021,1
"t_3226",1,"master",2008,2
"t_3227",0,"master",2014,2
"t_3228",0,"master",2019,2
"t_3229",1,"bachelor",2011,1
"t_323",1,"phd",2012,5
"t_3230",0,"master",2019,2
"t_3231",0,"master",2016,3
"t_3232",1,"master",2008,1
"t_3233",0,"master",2000,2
"t_3234",0,"master",2015,2
"t_3235",1,"master",2021,1
"t_3236",0,"master",2014,2
"t_3237",0,"master",2012,2
"t_3238",0,"phd",2014,3
"t_3239",0,"master",2018,2
"t_324",1,"master",2020,3
"t_3240",1,"master",2018,2
"t_3241",1,"master",2022,2
"t_3242",0,"bachelor",2022,1
"t_3243",0,"master",2021,1
"t_3244",0,"bachelor",2022,1
"t_3245",1,"master",2017,1
"t_3246",1,"bachelor",2018,2
"t_3247",0,"master",2018,2
"t_3248",1,"master",2022,2
"t_3249",1,"phd",1996,3
"t_325",1,"master",2021,2
"t_3250",1,"bachelor",2021,1
"t_3251",1,"master",2022,2
"t_3252",1,"master",2015,2
"t_3253",1,"master",2013,3
"t_3254",1,"master",2019,2
"t_3256",0,"master",2010,2
"t_3257",0,"phd",2016,3
"t_3258",1,"master",2020,3
"t_3259",1,"master",2022,2
"t_326",1,"phd",2011,5
"t_3260",0,"phd",2019,4
"t_3261",1,"master",2021,2
"t_3262",1,"phd",2012,3
"t_3263",1,"phd",2022,4
"t_3264",0,"master",2020,2
"t_3265",0,"master",2017,2
"t_3266",1,"phd",2022,4
"t_3267",1,"master",2021,2
"t_3268",1,"master",2022,3
"t_3269",1,"master",2018,1
"t_327",1,"phd",2022,4
"t_3270",1,"master",1995,3
"t_3271",1,"master",2020,3
"t_3272",1,"master",2007,1
"t_3273",0,"bachelor",2018,1
"t_3274",1,"bachelor",2016,2
"t_3275",1,"master",2016,2
"t_3276",0,"phd",2020,4
"t_3277",0,"phd",2014,4
"t_3278",1,"phd",2018,2
"t_3279",1,"master",2021,3
"t_328",1,"bachelor",2020,2
"t_3280",1,"master",2022,2
"t_3281",1,"master",2021,2
"t_3282",1,"master",2018,2
"t_3283",1,"master",2021,2
"t_3284",0,"phd",2005,2
"t_3285",0,"master",2016,2
"t_3286",1,"phd",2019,4
"t_3287",0,"master",2020,1
"t_3288",1,"master",2020,2
"t_3289",1,"master",2010,3
"t_329",1,"master",2022,3
"t_3290",0,"master",2015,2
"t_3291",0,"bachelor",2016,1
"t_3292",0,"master",2015,2
"t_3293",0,"master",2013,2
"t_3294",1,"master",2020,3
"t_3295",0,"master",2010,3
"t_3296",1,"master",2019,2
"t_3297",0,"master",2017,2
"t_3298",1,"master",2022,3
"t_3299",1,"master",2017,2
"t_33",1,"master",2017,2
"t_330",1,"phd",2017,3
"t_3300",1,"master",2018,2
"t_3301",1,"master",2020,2
"t_3302",0,"master",2016,2
"t_3303",1,"master",2019,2
"t_3304",1,"master",2020,2
"t_3305",0,"phd",2019,1
"t_3306",0,"phd",2018,4
"t_3307",0,"master",-1,2
"t_3308",1,"phd",2015,3
"t_3309",1,"master",2007,3
"t_331",1,"master",2022,3
"t_3310",1,"phd",2013,4
"t_3311",0,"master",2021,2
"t_3312",0,"phd",2014,3
"t_3313",1,"master",2019,2
"t_3314",0,"master",2014,2
"t_3315",0,"phd",2016,2
"t_3316",1,"master",2021,2
"t_3317",1,"master",2015,2
"t_3318",0,"master",1999,3
"t_3319",0,"phd",2001,1
"t_332",1,"master",2014,2
"t_3320",1,"master",2022,2
"t_3321",1,"master",2017,2
"t_3322",1,"master",2016,3
"t_3323",1,"master",2017,2
"t_3324",1,"master",2022,2
"t_3325",0,"master",2021,2
"t_3326",0,"master",2018,3
"t_3327",0,"phd",2016,2
"t_3328",1,"master",2015,2
"t_3329",1,"master",2022,2
"t_333",1,"phd",2009,3
"t_3330",1,"bachelor",2022,1
"t_3331",1,"phd",2004,1
"t_3332",0,"bachelor",2018,1
"t_3333",1,"master",2015,3
"t_3334",0,"master",2017,2
"t_3335",1,"master",2017,3
"t_3336",1,"master",2022,3
"t_3337",0,"master",2021,2
"t_3338",0,"bachelor",2011,1
"t_3339",0,"bachelor",2017,1
"t_334",1,"master",2022,3
"t_3340",0,"master",2020,2
"t_3341",0,"master",2016,3
"t_3342",1,"master",2012,2
"t_3343",1,"master",2021,2
"t_3344",1,"master",2022,2
"t_3346",1,"master",2022,2
"t_3347",1,"master",2011,1
"t_3348",1,"phd",2012,4
"t_3349",1,"master",2021,3
"t_335",1,"phd",2016,3
"t_3350",1,"master",2019,2
"t_3351",1,"master",2021,1
"t_3352",1,"bachelor",2022,1
"t_3353",1,"master",2018,2
"t_3354",1,"master",2020,1
"t_3355",0,"master",2011,2
"t_3356",1,"master",2021,3
"t_3357",1,"master",2017,1
"t_3358",1,"master",2022,2
"t_3359",1,"master",2020,3
"t_336",1,"master",2013,3
"t_3360",1,"phd",2012,5
"t_3362",0,"phd",2017,2
"t_3363",1,"master",2015,3
"t_3364",0,"master",2022,2
"t_3365",1,"master",2020,2
"t_3366",1,"master",2019,2
"t_3367",1,"master",2019,2
"t_3368",1,"phd",2021,4
"t_3369",1,"master",2018,2
"t_337",1,"bachelor",2019,2
"t_3370",1,"master",2019,2
"t_3371",0,"master",2019,2
"t_3372",1,"bachelor",2019,1
"t_3373",1,"master",2021,2
"t_3374",0,"master",2018,2
"t_3375",1,"master",2019,2
"t_3376",0,"phd",2016,2
"t_3377",0,"master",2006,2
"t_3378",1,"phd",2018,5
"t_3379",1,"master",2021,2
"t_338",1,"master",2017,3
"t_3380",0,"master",2017,1
"t_3381",1,"master",2021,2
"t_3382",1,"master",2020,2
"t_3383",1,"master",2014,1
"t_3384",1,"master",2021,2
"t_3385",0,"phd",2011,2
"t_3386",0,"phd",2015,3
"t_3387",0,"phd",2022,4
"t_3388",1,"master",2015,2
"t_3389",1,"master",2021,2
"t_339",1,"master",2022,2
"t_3390",1,"master",2017,2
"t_3391",1,"master",2021,3
"t_3392",0,"bachelor",2022,1
"t_3393",1,"master",2020,2
"t_3394",0,"master",2022,2
"t_3395",1,"master",2021,2
"t_3396",0,"master",2018,2
"t_3397",1,"master",2022,2
"t_3398",0,"master",2005,1
"t_3399",1,"master",2021,3
"t_34",0,"master",2014,2
"t_340",1,"master",2004,1
"t_3400",0,"master",2016,2
"t_3401",0,"master",2012,1
"t_3402",0,"master",2019,3
"t_3403",1,"master",2021,1
"t_3404",0,"phd",2001,3
"t_3405",1,"phd",2019,3
"t_3406",0,"master",2017,1
"t_3407",1,"phd",2008,2
"t_3408",1,"master",2018,2
"t_3409",0,"phd",-1,3
"t_341",1,"master",2019,3
"t_3410",1,"master",2018,2
"t_3411",1,"master",2010,3
"t_3412",1,"master",2013,2
"t_3413",1,"master",2015,2
"t_3414",0,"master",2016,2
"t_3415",1,"bachelor",-1,1
"t_3416",0,"phd",2015,4
"t_3417",0,"master",2017,3
"t_3418",1,"bachelor",2019,1
"t_3419",1,"phd",2015,4
"t_342",1,"master",2021,3
"t_3420",1,"master",2022,1
"t_3421",0,"bachelor",2016,1
"t_3422",1,"master",2022,2
"t_3423",1,"phd",2014,2
"t_3424",1,"master",2022,2
"t_3425",0,"master",2016,2
"t_3426",0,"phd",2019,4
"t_3427",1,"master",2022,2
"t_3428",0,"master",2012,2
"t_3429",0,"master",2010,3
"t_3430",1,"master",2022,2
"t_3431",1,"master",2020,3
"t_3432",1,"master",2020,1
"t_3433",1,"phd",2017,3
"t_3434",1,"master",2019,1
"t_3435",1,"master",2021,2
"t_3436",1,"master",2021,2
"t_3437",1,"master",2022,2
"t_3438",1,"master",2018,2
"t_3439",1,"master",2015,2
"t_344",1,"master",2018,3
"t_3440",0,"master",2012,2
"t_3441",1,"master",2018,2
"t_3442",1,"phd",2016,4
"t_3443",1,"bachelor",2019,1
"t_3444",1,"phd",2015,2
"t_3445",0,"master",2011,2
"t_3447",1,"master",2021,2
"t_3448",1,"master",2018,2
"t_3449",0,"master",2016,2
"t_345",1,"master",2010,2
"t_3450",1,"phd",2019,5
"t_3451",1,"master",2022,2
"t_3452",1,"master",2020,2
"t_3453",0,"bachelor",2019,2
"t_3454",1,"bachelor",2017,1
"t_3455",1,"master",2021,3
"t_3456",1,"master",2021,2
"t_3458",1,"master",2021,3
"t_3459",0,"master",2011,2
"t_346",1,"master",2022,3
"t_3460",1,"master",2019,2
"t_3461",1,"master",2021,2
"t_3462",1,"master",2018,3
"t_3463",0,"master",1999,3
"t_3464",1,"master",2015,1
"t_3465",1,"master",2022,2
"t_3466",1,"master",2017,2
"t_3467",1,"master",2022,3
"t_3468",0,"phd",1997,1
"t_3469",0,"master",2016,2
"t_347",1,"master",2016,3
"t_3470",1,"master",2017,3
"t_3471",1,"phd",2009,2
"t_3472",1,"phd",2006,3
"t_3473",1,"master",2017,2
"t_3474",1,"master",2016,2
"t_3475",1,"master",2021,2
"t_3476",1,"master",2008,2
"t_3477",1,"master",2022,2
"t_3478",0,"master",2016,1
"t_3479",0,"master",2015,3
"t_348",1,"master",2016,2
"t_3480",1,"master",2016,3
"t_3481",1,"master",2010,2
"t_3482",1,"master",2022,2
"t_3483",1,"master",2021,3
"t_3484",1,"master",2022,3
"t_3485",1,"master",2022,2
"t_3486",1,"master",2022,2
"t_3487",1,"phd",2012,3
"t_3488",1,"master",2022,2
"t_3489",1,"phd",2016,3
"t_349",1,"master",2020,3
"t_3490",0,"bachelor",2018,1
"t_3491",0,"phd",2016,2
"t_3492",0,"bachelor",2020,1
"t_3493",0,"bachelor",2015,2
"t_3494",0,"master",2018,2
"t_3495",0,"master",2020,2
"t_3496",1,"master",2018,2
"t_3497",0,"phd",2011,2
"t_3498",1,"phd",2012,3
"t_3499",1,"master",-1,2
"t_35",1,"master",2020,2
"t_350",1,"phd",2013,4
"t_3500",1,"master",2017,2
"t_3501",1,"master",2021,3
"t_3502",1,"master",2022,2
"t_3503",1,"master",2018,3
"t_3504",1,"master",2022,2
"t_3505",1,"master",2022,2
"t_3506",1,"master",2018,2
"t_3507",0,"bachelor",2022,1
"t_3508",1,"phd",2018,4
"t_3509",1,"master",2017,2
"t_351",1,"master",2022,3
"t_3510",1,"phd",2010,3
"t_3511",0,"phd",2011,4
"t_3512",0,"phd",2015,3
"t_3513",0,"phd",2015,4
"t_3514",1,"phd",2015,3
"t_3515",0,"phd",2016,5
"t_3516",1,"master",2014,3
"t_3517",1,"master",2006,1
"t_3518",1,"master",2016,1
"t_3519",1,"master",2022,1
"t_352",1,"master",2015,3
"t_3521",1,"phd",2012,3
"t_3522",1,"master",2014,2
"t_3523",1,"phd",2016,3
"t_3524",0,"master",2018,2
"t_3525",1,"master",-1,2
"t_3526",1,"phd",2020,2
"t_3527",0,"master",2019,1
"t_3528",1,"phd",2018,3
"t_3529",1,"master",2020,2
"t_353",1,"bachelor",2012,1
"t_3531",1,"master",2013,2
"t_3532",1,"phd",2014,2
"t_3533",1,"master",2021,1
"t_3534",1,"phd",2017,3
"t_3535",1,"master",2011,2
"t_3536",0,"master",2016,2
"t_3537",1,"master",2020,3
"t_3538",1,"master",2009,3
"t_3539",0,"master",2019,2
"t_354",0,"master",2016,2
"t_3540",1,"master",2018,2
"t_3541",1,"master",2006,2
"t_3542",0,"master",2020,2
"t_3543",1,"phd",2017,2
"t_3544",0,"master",2014,2
"t_3545",1,"master",2017,2
"t_3546",1,"master",2020,3
"t_3547",1,"master",2022,3
"t_3548",1,"phd",2019,3
"t_3549",1,"phd",2014,3
"t_355",1,"phd",2020,3
"t_3550",1,"master",2021,2
"t_3551",0,"master",2014,1
"t_3552",1,"master",2013,2
"t_3553",0,"phd",2022,4
"t_3554",0,"master",2016,2
"t_3555",0,"phd",2017,3
"t_3556",1,"master",2020,2
"t_3557",1,"master",2017,3
"t_3558",0,"master",2017,3
"t_3559",1,"master",2015,3
"t_3560",1,"master",2022,2
"t_3561",1,"master",2019,2
"t_3562",1,"master",2018,2
"t_3563",1,"bachelor",2014,1
"t_3564",0,"master",2020,1
"t_3565",0,"master",2013,2
"t_3566",1,"master",2020,2
"t_3567",1,"phd",2016,2
"t_3568",1,"master",2022,2
"t_3569",0,"master",2018,2
"t_357",1,"master",2022,2
"t_3570",1,"master",2015,2
"t_3571",1,"master",2022,2
"t_3572",1,"master",2015,2
"t_3573",1,"master",2018,2
"t_3574",0,"phd",2006,2
"t_3575",1,"master",2022,2
"t_3576",1,"phd",2005,3
"t_3577",0,"phd",2014,2
"t_3579",0,"phd",2015,4
"t_358",1,"bachelor",2013,1
"t_3580",1,"master",2021,2
"t_3581",1,"master",2020,2
"t_3582",1,"master",2018,2
"t_3583",1,"master",2019,3
"t_3584",1,"master",2016,1
"t_3585",1,"master",2020,3
"t_3586",1,"master",2019,3
"t_3587",0,"phd",2015,3
"t_3588",0,"bachelor",2016,1
"t_3589",1,"master",2020,2
"t_359",0,"master",2020,2
"t_3590",1,"master",2019,3
"t_3591",0,"master",2021,2
"t_3592",1,"master",2022,2
"t_3593",1,"master",2021,2
"t_3594",1,"master",2019,2
"t_3595",0,"master",2006,1
"t_3596",0,"phd",2017,3
"t_3597",0,"master",2015,3
"t_3598",1,"bachelor",2021,1
"t_3599",0,"bachelor",2018,1
"t_36",1,"master",2018,2
"t_360",0,"master",2022,3
"t_3600",0,"master",2020,2
"t_3601",0,"master",2005,3
"t_3602",0,"phd",2019,4
"t_3603",1,"master",2018,2
"t_3604",1,"phd",2015,2
"t_3605",1,"master",2021,2
"t_3606",1,"master",2012,2
"t_3607",0,"phd",2015,3
"t_3608",0,"master",2018,2
"t_3609",1,"master",2014,3
"t_361",1,"master",2011,2
"t_3610",0,"master",2014,2
"t_3611",0,"master",2013,2
"t_3612",1,"master",2016,2
"t_3613",1,"master",2009,1
"t_3614",0,"master",2020,2
"t_3615",1,"phd",1993,2
"t_3616",1,"master",2016,2
"t_3617",0,"phd",2012,3
"t_3618",0,"phd",2013,4
"t_3619",1,"master",2019,2
"t_362",0,"master",2020,1
"t_3620",1,"master",2017,1
"t_3621",0,"phd",2009,2
"t_3622",0,"phd",2014,4
"t_3623",1,"master",2022,2
"t_3625",1,"master",2019,2
"t_3626",1,"master",2016,3
"t_3627",1,"master",2018,2
"t_3628",1,"phd",2006,3
"t_3629",1,"master",2018,2
"t_363",1,"phd",2005,4
"t_3630",1,"phd",2021,3
"t_3631",1,"bachelor",2020,2
"t_3632",0,"master",2014,2
"t_3633",0,"bachelor",-1,1
"t_3634",0,"phd",2015,3
"t_3635",1,"master",2020,2
"t_3636",0,"phd",2020,4
"t_3637",1,"master",2012,2
"t_3638",1,"bachelor",2011,2
"t_3639",1,"master",2021,2
"t_3640",1,"master",2021,3
"t_3642",0,"bachelor",2014,2
"t_3643",1,"master",2015,2
"t_3644",1,"master",2018,3
"t_3645",1,"phd",2006,1
"t_3646",1,"phd",2014,2
"t_3647",0,"phd",2022,4
"t_3648",1,"master",2022,2
"t_3649",1,"bachelor",2021,1
"t_365",1,"master",2021,2
"t_3650",0,"master",2015,2
"t_3651",1,"master",2022,2
"t_3652",1,"master",2022,2
"t_3653",1,"master",2021,3
"t_3654",1,"master",2017,2
"t_3655",1,"master",2016,2
"t_3656",1,"phd",2019,4
"t_3657",1,"master",2019,2
"t_3658",1,"phd",2015,3
"t_3659",1,"master",2022,3
"t_366",1,"bachelor",2020,3
"t_3660",0,"master",2017,2
"t_3661",1,"master",2022,3
"t_3662",1,"bachelor",2021,1
"t_3663",1,"master",2021,2
"t_3664",1,"bachelor",2021,1
"t_3665",1,"master",2017,2
"t_3666",0,"master",2015,2
"t_3667",0,"master",2012,2
"t_3668",1,"phd",-1,3
"t_3669",1,"master",2021,2
"t_367",1,"master",2021,2
"t_3670",1,"master",2022,3
"t_3671",1,"phd",2012,4
"t_3672",1,"master",2020,2
"t_3674",1,"master",2015,3
"t_3675",0,"phd",2010,3
"t_3676",0,"phd",2009,4
"t_3677",1,"master",2016,2
"t_3678",0,"master",2013,3
"t_3679",1,"bachelor",2014,1
"t_368",1,"bachelor",2020,1
"t_3680",0,"master",2022,2
"t_3681",0,"master",2020,2
"t_3682",1,"master",2017,2
"t_3683",1,"master",2017,2
"t_3684",0,"master",2017,3
"t_3685",1,"phd",2019,4
"t_3686",0,"bachelor",2020,1
"t_3688",1,"master",2022,1
"t_369",0,"master",2009,2
"t_3690",1,"master",2022,2
"t_3691",0,"bachelor",-1,2
"t_3692",1,"bachelor",2022,2
"t_3693",1,"phd",-1,2
"t_3694",1,"master",2017,2
"t_3695",1,"master",2022,2
"t_3696",1,"master",2007,2
"t_3697",1,"master",2006,1
"t_3698",1,"bachelor",2019,2
"t_37",1,"master",2018,2
"t_370",0,"master",2018,2
"t_3700",0,"master",2017,2
"t_3701",1,"master",2022,2
"t_3702",1,"bachelor",2020,1
"t_3703",0,"master",2018,2
"t_3704",0,"master",2016,3
"t_3705",0,"master",2009,2
"t_3707",1,"master",2017,3
"t_3708",1,"master",2018,3
"t_3709",0,"bachelor",2022,1
"t_371",0,"bachelor",2022,2
"t_3710",1,"master",2018,2
"t_3711",1,"master",2021,3
"t_3713",0,"master",2020,2
"t_3714",1,"master",2021,2
"t_3715",1,"phd",2014,3
"t_3716",1,"master",2021,2
"t_3717",1,"master",2009,1
"t_3718",1,"master",2021,2
"t_3719",0,"master",1995,1
"t_372",1,"master",2019,3
"t_3720",0,"master",2020,2
"t_3721",0,"master",2020,2
"t_3722",1,"phd",2015,3
"t_3723",0,"bachelor",2019,1
"t_3724",1,"master",2021,2
"t_3725",1,"master",2017,2
"t_3726",1,"master",2019,2
"t_3727",0,"master",2016,3
"t_373",1,"master",2014,3
"t_3730",1,"phd",2011,2
"t_3731",1,"master",2021,3
"t_3732",1,"master",2014,2
"t_3733",0,"master",2018,2
"t_3734",1,"bachelor",2012,1
"t_3735",1,"phd",2009,4
"t_3736",1,"master",2022,2
"t_3737",1,"phd",2015,3
"t_3738",1,"master",2018,3
"t_3739",1,"bachelor",2019,1
"t_374",1,"master",2014,3
"t_3740",1,"bachelor",2019,2
"t_3741",0,"phd",1993,2
"t_3742",1,"master",2011,3
"t_3743",0,"bachelor",2021,1
"t_3744",1,"master",2012,2
"t_3745",0,"bachelor",2020,1
"t_3746",0,"master",2021,2
"t_3747",1,"bachelor",2011,1
"t_3748",1,"master",2020,2
"t_3749",1,"master",2014,2
"t_375",1,"master",2012,2
"t_3750",0,"master",2014,3
"t_3751",1,"master",2022,2
"t_3752",1,"phd",2010,3
"t_3753",1,"phd",2022,4
"t_3754",1,"bachelor",2012,1
"t_3755",1,"master",2017,2
"t_3756",0,"master",2021,2
"t_3757",1,"master",2001,2
"t_3758",0,"master",2022,1
"t_3759",1,"master",2003,1
"t_376",1,"master",2022,1
"t_3760",1,"master",2014,2
"t_3761",1,"master",2015,2
"t_3762",0,"master",2020,1
"t_3763",1,"master",2019,3
"t_3764",1,"master",2022,2
"t_3765",0,"master",2017,2
"t_3766",1,"bachelor",2020,1
"t_3767",1,"master",2015,2
"t_3768",1,"bachelor",2020,2
"t_377",0,"phd",2017,2
