"employee_id","promote_level_1","promote_level_2","time_work","promote_general","intern","num_job","num_company"
"t_3765",0,0,1355,0,0,5,5
"t_3766",0,0,320,0,0,1,1
"t_3767",0,0,2420,0,0,4,3
"t_3768",0,0,214,0,1,1,1
"t_3769",0,0,1552,0,0,2,2
"t_3772",0,0,122,0,1,1,1
"t_3773",0,0,1081,0,0,3,3
"t_3774",0,0,2481,0,0,4,4
"t_3776",0,0,31,0,0,1,1
"t_3777",0,0,290,0,0,3,2
"t_3779",1,0,1934,1,0,5,3
"t_3780",1,0,1142,1,0,5,5
"t_3781",0,0,2847,0,0,4,4
"t_3782",0,0,28,0,0,1,1
"t_3783",0,1,2330,1,0,2,2
"t_3784",0,0,167,0,0,1,1
"t_3785",0,0,1873,0,0,4,3
"t_3786",0,0,1369,0,0,2,2
"t_3789",0,0,334,0,1,1,1
"t_3790",0,0,791,0,0,1,1
"t_3791",0,0,139,0,0,1,1
"t_3792",0,0,700,0,0,1,1
"t_3793",0,0,3835,0,0,2,2
"t_3795",0,0,1539,0,0,5,2
"t_3796",0,0,198,0,0,1,1
"t_3797",1,1,1050,1,0,3,2
"t_3798",0,0,8462,0,0,4,4
"t_3799",1,0,897,1,0,4,2
"t_3800",0,0,2374,0,0,2,1
"t_3801",1,0,1157,1,0,2,1
"t_3802",0,0,3607,0,0,4,3
"t_3803",0,0,335,0,0,1,1
"t_3804",0,0,897,0,0,4,3
"t_3805",0,1,395,1,0,1,1
"t_3806",0,0,2251,0,0,2,2
"t_3807",0,0,1843,0,0,4,2
"t_3808",0,0,1690,0,0,3,3
"t_3810",0,0,5464,0,0,2,2
"t_3813",0,0,838,0,0,3,3
"t_3815",0,0,1325,0,0,3,2
"t_3816",0,0,2085,0,0,3,3
"t_3818",1,1,1934,1,1,4,3
"t_3819",0,0,1050,0,1,3,3
"t_3820",1,0,747,1,0,2,1
"t_3821",1,1,3850,1,0,5,3
"t_3822",0,0,2450,0,0,3,3
"t_3823",0,0,61,0,1,1,1
"t_3824",0,0,487,0,0,1,1
"t_3825",0,0,1219,0,0,2,2
"t_3826",0,0,320,0,0,2,2
"t_3827",0,0,1584,0,1,3,3
"t_3829",0,0,1812,0,1,3,2
"t_3830",0,0,777,0,0,3,2
"t_3831",0,0,1386,0,1,3,3
"t_3833",0,0,123,0,0,1,1
"t_3834",0,0,320,0,0,1,1
"t_3835",0,0,396,0,0,2,1
"t_3836",1,0,820,1,1,2,1
"t_3837",0,1,2116,1,0,3,2
"t_3838",0,0,3089,0,0,3,3
"t_3839",1,0,4247,1,0,3,3
"t_3842",0,0,1263,0,0,5,5
"t_3843",0,0,152,0,0,1,1
"t_3845",0,0,1751,0,0,2,2
"t_3846",0,0,1249,0,0,4,4
"t_3847",1,0,2861,1,0,4,3
"t_3848",0,0,412,0,0,1,1
"t_3849",1,0,2616,1,0,1,1
"t_3850",0,0,1430,0,0,3,2
"t_3851",0,1,532,1,0,4,3
"t_3853",1,0,2738,1,0,3,2
"t_3855",0,0,639,0,0,1,1
"t_3856",0,0,716,0,0,3,2
"t_3857",0,0,395,0,0,1,1
"t_3859",0,0,730,0,0,1,1
"t_3860",0,0,959,0,0,2,2
"t_3861",0,1,1843,1,0,3,3
"t_3863",0,0,1965,0,0,3,2
"t_3864",0,0,3743,0,0,3,3
"t_3865",0,0,1812,0,1,2,2
"t_3866",0,0,547,0,0,1,1
"t_3867",0,1,5342,1,0,4,3
"t_3869",0,0,789,0,0,4,3
"t_3871",0,0,2877,0,0,2,2
"t_3873",0,0,1218,0,0,3,3
"t_3874",0,0,122,0,0,1,1
"t_3875",0,1,6042,1,0,2,2
"t_3877",1,0,1993,1,0,4,2
"t_3878",0,0,3273,0,0,4,3
"t_3879",0,0,1294,0,0,4,4
"t_3880",0,0,NA,0,0,1,1
"t_3881",0,0,1843,0,0,3,3
"t_3882",0,0,518,0,0,2,2
"t_3884",1,0,2969,1,0,5,5
"t_3885",0,0,3743,0,0,3,3
"t_3887",0,0,1112,0,0,3,2
"t_3888",0,0,4261,0,0,4,4
"t_3889",0,1,854,1,0,1,1
"t_3892",0,0,259,0,0,3,3
"t_3893",0,0,290,0,0,1,1
"t_3894",0,0,5038,0,0,2,2
"t_3896",0,0,4369,0,0,5,4
"t_3897",0,0,181,0,0,1,1
"t_3898",0,0,928,0,0,1,1
"t_3900",0,0,320,0,0,1,1
"t_3902",0,0,853,0,0,2,2
"t_3903",0,1,4856,1,0,4,4
"t_3904",0,0,3120,0,0,3,3
"t_3905",0,0,2100,0,0,3,3
"t_3906",0,0,2116,0,0,3,3
"t_3907",1,0,443,1,0,1,1
"t_3908",1,0,NA,1,0,3,2
"t_3910",0,0,NA,0,0,4,4
"t_3911",0,0,1402,0,0,2,1
"t_3912",0,0,1720,0,0,5,5
"t_3913",0,0,181,0,0,1,1
"t_3914",0,0,518,0,0,2,2
"t_3915",0,0,1508,0,0,3,3
"t_3916",0,0,290,0,0,1,1
"t_3919",1,0,1751,1,0,4,4
"t_3920",0,0,1690,0,0,3,2
"t_3921",1,0,NA,1,0,5,5
"t_3922",0,0,504,0,0,2,2
"t_3923",1,0,1294,1,1,4,4
"t_3925",0,0,1096,0,0,1,1
"t_3926",0,0,2330,0,0,4,3
"t_3927",0,0,7138,0,0,2,1
"t_3928",0,0,1843,0,0,3,3
"t_3929",1,0,1628,1,0,2,1
"t_3931",0,0,3181,0,0,3,3
"t_3933",0,0,1050,0,0,4,4
"t_3936",0,0,943,0,0,1,1
"t_3939",0,0,1355,0,0,5,4
"t_3940",0,0,NA,0,1,3,3
"t_3943",1,0,2755,1,0,4,3
"t_3946",0,0,640,0,0,1,1
"t_3947",0,0,3485,0,0,4,4
"t_3948",1,0,1583,1,0,3,3
"t_3949",0,0,2085,0,0,3,3
"t_3950",0,0,NA,0,0,2,2
"t_3951",1,0,7032,1,0,2,2
"t_3952",0,0,198,0,0,1,1
"t_3953",1,1,1751,1,0,3,3
"t_3954",1,0,NA,1,0,5,5
"t_3955",0,0,1600,0,0,3,2
"t_3956",0,0,1628,0,0,5,4
"t_3957",0,0,NA,0,0,1,1
"t_3958",0,0,1873,0,0,5,5
"t_3960",0,0,365,0,0,1,1
"t_3961",0,0,412,0,0,1,1
"t_3962",0,0,NA,0,0,2,1
"t_3964",0,0,181,0,0,1,1
"t_3965",0,1,2695,1,0,5,3
"t_3967",0,0,184,0,0,1,1
"t_3968",1,0,5556,1,0,3,3
"t_3969",0,0,3181,0,0,4,2
"t_3970",0,0,2313,0,0,5,2
"t_3972",0,0,1065,0,0,3,2
"t_3973",0,0,2085,0,0,3,3
"t_3974",0,0,320,0,0,2,2
"t_3975",0,0,1628,0,0,3,3
"t_3976",0,0,2573,0,0,4,3
"t_3978",1,0,4003,1,0,4,3
"t_3979",1,1,2877,1,0,4,2
"t_3980",0,0,579,0,0,1,1
"t_3982",0,0,1461,0,0,3,1
"t_3984",0,0,351,0,0,2,2
"t_3985",0,0,1386,0,0,1,1
"t_3986",0,1,395,1,0,1,1
"t_3987",1,0,3454,1,0,5,5
"t_3989",1,0,4308,1,0,5,4
"t_3990",1,0,1157,1,0,2,1
"t_3991",0,0,1751,0,0,2,2
"t_3992",1,0,1416,1,0,3,2
"t_3993",0,0,334,0,0,2,2
"t_3994",0,1,1034,1,0,1,1
"t_3996",0,0,640,0,0,2,2
"t_3998",0,0,1416,0,1,2,2
"t_3999",0,0,2116,0,0,2,2
"t_4002",0,0,443,0,0,1,1
"t_4003",0,0,974,0,0,2,2
"t_4004",1,0,1173,1,0,3,3
"t_4005",0,0,NA,0,0,2,1
"t_4006",0,1,792,1,0,4,4
"t_4007",0,0,335,0,0,1,1
"t_4008",0,0,198,0,0,1,1
"t_4009",0,0,152,0,1,1,1
"t_4010",0,0,2603,0,0,4,4
"t_4011",0,0,243,0,0,1,1
"t_4012",0,0,1096,0,0,2,2
"t_4014",0,0,928,0,0,4,4
"t_4015",0,0,1461,0,0,1,1
"t_4016",0,0,4156,0,0,4,4
"t_4017",0,0,212,0,0,1,1
"t_4018",0,0,334,0,0,1,1
"t_4019",0,1,1993,1,0,2,2
"t_4020",0,0,2146,0,0,1,1
"t_4021",0,0,1066,0,0,2,2
"t_4022",0,0,730,0,1,2,2
"t_4023",0,0,1751,0,0,2,2
"t_4024",0,0,1508,0,0,3,2
"t_4025",0,0,2177,0,0,3,2
"t_4026",0,0,2024,0,1,3,3
"t_4028",1,1,3850,1,0,5,3
"t_4029",0,0,395,0,0,1,1
"t_4030",0,0,1934,0,0,3,3
"t_4031",0,0,1416,0,0,3,3
"t_4032",0,0,928,0,0,4,4
"t_4034",0,1,NA,1,0,2,2
"t_4035",0,0,306,0,0,1,1
"t_4036",0,0,92,0,1,1,1
"t_4037",0,0,396,0,0,1,1
"t_4039",0,0,1081,0,0,2,2
"t_4040",0,0,1416,0,0,4,2
"t_4041",1,0,730,1,0,2,1
"t_4042",1,0,9451,1,0,3,2
"t_4046",1,0,2009,1,0,3,2
"t_4047",0,0,1325,0,0,1,1
"t_4048",0,0,1081,0,0,2,2
"t_4051",1,0,1081,1,0,4,4
"t_4052",0,0,532,0,0,1,1
"t_4053",0,0,2481,0,0,5,5
"t_4054",0,0,747,0,1,2,2
"t_4056",0,0,397,0,0,1,1
"t_4057",0,0,2664,0,0,3,3
"t_4058",0,0,2358,0,0,2,2
"t_4062",0,0,2208,0,0,4,2
"t_4065",0,0,259,0,0,2,1
"t_4067",0,0,3242,0,0,5,5
"t_4068",1,0,2238,1,0,3,2
"t_4069",0,0,NA,0,0,1,1
"t_4070",0,0,212,0,0,1,1
"t_4071",0,0,791,0,0,1,1
"t_4072",0,0,928,0,1,2,2
"t_4073",1,1,3165,1,0,4,2
"t_4074",0,0,808,0,0,2,2
"t_4075",1,0,4887,1,0,5,4
"t_4076",0,0,5540,0,0,1,1
"t_4077",0,0,747,0,1,1,1
"t_4078",0,0,2238,0,1,3,3
"t_4079",0,0,1112,0,0,2,1
"t_4080",0,0,2481,0,0,4,1
"t_4081",0,1,1489,1,0,4,3
"t_4082",0,0,412,0,0,1,1
"t_4083",1,1,2892,1,0,3,2
"t_4084",0,0,1386,0,0,5,3
"t_4086",0,0,1126,0,0,2,2
"t_4087",0,1,3042,1,0,3,3
"t_4088",0,1,2969,1,0,4,2
"t_4089",0,1,671,1,0,1,1
"t_4090",0,0,1508,0,0,4,3
"t_4091",0,1,1858,1,1,3,3
"t_4092",0,0,1720,0,1,2,2
"t_4093",0,0,5280,0,0,5,3
"t_4094",0,0,989,0,0,2,2
"t_4095",1,0,1310,1,0,1,1
"t_4096",0,0,274,0,1,1,1
"t_4098",0,0,3089,0,0,2,2
"t_4099",0,0,1491,0,0,2,1
"t_4101",0,0,1173,0,0,2,1
"t_4105",0,0,563,0,1,2,1
"t_4106",0,0,153,0,0,1,1
"t_4107",1,0,2330,1,0,1,1
"t_4108",0,0,1310,0,0,3,3
"t_4109",1,1,1294,1,0,2,2
"t_4110",1,0,700,1,0,1,1
"t_4112",0,0,792,0,0,1,1
"t_4113",0,0,4461,0,0,3,3
"t_4114",0,0,504,0,0,1,1
"t_4116",1,0,1158,1,0,1,1
"t_4117",0,0,1294,0,0,2,2
"t_4118",0,0,320,0,1,1,1
"t_4120",0,0,NA,0,0,3,3
"t_4121",0,0,1248,0,0,1,1
"t_4122",1,1,1447,1,0,3,3
"t_4123",0,0,747,0,0,3,3
"t_4124",0,0,1843,0,0,4,3
"t_4125",0,0,335,0,0,1,1
"t_4126",0,0,607,0,0,2,2
"t_4127",0,0,5311,0,1,3,2
"t_4128",0,0,747,0,0,1,1
"t_4129",0,0,3181,0,0,4,3
"t_4130",0,0,838,0,0,1,1
"t_4131",0,0,2542,0,0,3,3
"t_4134",0,0,2299,0,1,2,1
"t_4135",0,0,153,0,0,1,1
"t_4137",0,0,1142,0,0,2,2
"t_4138",0,0,183,0,0,1,1
"t_4139",0,0,1416,0,0,3,2
"t_4140",0,1,1887,1,0,3,2
"t_4141",0,0,1386,0,1,2,2
"t_4142",1,0,3013,1,0,3,1
"t_4144",1,0,1478,1,0,3,3
"t_4145",0,0,212,0,0,1,1
"t_4146",0,0,1216,0,0,2,2
"t_4147",0,0,1704,0,0,4,4
"t_4148",0,0,1081,0,0,1,1
"t_4150",0,0,897,0,0,1,1
"t_4151",0,0,1508,0,0,4,4
"t_4152",0,0,577,0,0,2,2
"t_4153",0,0,516,0,0,1,1
"t_4154",1,0,1751,1,0,3,2
"t_4155",0,0,2191,0,0,1,1
"t_4156",0,0,1447,0,0,3,2
"t_4157",1,0,3669,1,0,2,2
"t_4158",0,0,2664,0,0,4,3
"t_4159",0,0,1142,0,1,3,2
"t_4160",0,1,3030,1,0,2,2
"t_4162",0,0,518,0,0,1,1
"t_4163",0,0,365,0,0,1,1
"t_4164",0,0,1934,0,1,2,2
"t_4165",0,0,1325,0,0,3,3
"t_4167",0,0,335,0,0,1,1
"t_4168",0,0,1294,0,0,2,2
"t_4169",0,0,1522,0,0,3,2
"t_4170",0,0,290,0,1,1,1
"t_4171",0,0,31,0,0,1,1
"t_4172",0,1,747,1,0,2,1
"t_4173",0,0,1886,0,0,1,1
"t_4174",0,0,594,0,0,1,1
"t_4175",0,0,2146,0,0,4,4
"t_4176",0,0,1447,0,0,3,3
"t_4177",0,0,1461,0,0,3,3
"t_4178",0,0,2284,0,0,3,3
"t_4179",0,0,259,0,0,1,1
"t_4180",0,0,139,0,1,1,1
"t_4181",0,0,672,0,0,2,2
"t_4182",1,0,2450,1,0,4,1
"t_4183",0,0,1904,0,0,2,2
"t_4184",0,0,245,0,0,1,1
"t_4186",0,1,290,1,0,2,2
"t_4187",0,0,670,0,0,1,1
"t_4189",0,0,488,0,0,1,1
"t_4190",0,0,3000,0,0,3,3
"t_4191",0,0,2511,0,0,4,2
"t_4192",0,0,259,0,0,1,1
"t_4193",0,0,3120,0,0,3,1
"t_4194",0,0,1173,0,0,2,2
"t_4195",0,0,365,0,0,1,1
"t_4196",0,1,1795,1,0,3,3
"t_4197",0,0,1386,0,0,4,3
"t_4199",1,0,730,1,0,4,2
"t_4200",0,0,943,0,0,2,2
"t_4202",0,0,NA,0,0,1,1
"t_4203",0,0,4338,0,0,4,4
"t_4204",1,0,2969,1,0,4,3
"t_4205",1,0,1416,1,0,5,5
"t_4207",0,0,2024,0,0,2,1
"t_4208",0,0,2146,0,0,4,3
"t_4210",0,0,1478,0,0,2,2
"t_4212",0,0,NA,0,0,2,2
"t_4213",0,1,184,1,0,1,1
"t_4214",1,0,2405,1,0,3,3
"t_4215",0,0,151,0,0,1,1
"t_4216",0,1,1492,1,0,2,2
"t_4217",0,0,1522,0,0,3,2
"t_4218",0,0,5540,0,0,1,1
"t_4219",0,0,1370,0,0,2,2
"t_4220",1,0,1885,1,0,3,3
"t_4221",0,0,61,0,0,1,1
"t_4222",0,0,90,0,0,1,1
"t_4224",0,0,1173,0,0,5,4
"t_4225",0,0,1249,0,1,2,2
"t_4226",1,0,3120,1,0,5,4
"t_4227",0,0,1263,0,0,2,2
"t_4228",0,0,655,0,0,2,2
"t_4229",0,0,1569,0,1,1,1
"t_4230",0,0,655,0,0,1,1
"t_4231",0,0,167,0,1,1,1
"t_4234",0,0,578,0,0,2,2
"t_4235",0,0,1020,0,1,3,2
"t_4236",0,0,412,0,0,1,1
"t_4237",0,0,244,0,0,1,1
"t_4240",0,0,1142,0,1,3,3
"t_4241",0,0,458,0,1,1,1
"t_4242",0,0,2389,0,0,3,2
"t_4243",0,0,944,0,0,4,3
"t_4244",1,0,2146,1,0,4,3
"t_4245",0,0,92,0,0,1,1
"t_4246",0,0,1965,0,0,4,4
"t_4247",0,0,5099,0,0,4,4
"t_4248",0,0,1751,0,1,2,2
"t_4250",0,0,123,0,0,1,1
"t_4251",0,0,2024,0,0,4,4
"t_4252",1,0,3638,1,0,4,3
"t_4253",0,0,563,0,0,3,2
"t_4254",0,0,504,0,1,1,1
"t_4255",1,1,2481,1,0,4,3
"t_4256",0,0,1263,0,0,2,2
"t_4257",0,0,1310,0,0,4,2
"t_4258",0,0,1158,0,0,2,2
"t_4259",1,0,2085,1,0,3,2
"t_4260",0,0,1203,0,1,2,2
"t_4261",0,0,1673,0,0,2,2
"t_4262",1,0,365,1,0,1,1
"t_4264",0,0,NA,0,0,1,1
"t_4266",0,0,1934,0,0,3,1
"t_4267",0,0,2085,0,0,3,2
"t_4268",0,0,2664,0,0,4,3
"t_4269",0,0,91,0,0,1,1
"t_4270",0,0,1461,0,0,1,1
"t_4271",0,0,92,0,0,1,1
"t_4272",0,0,1142,0,0,3,2
"t_4273",0,0,2146,0,0,2,2
"t_4274",0,0,NA,0,0,1,1
"t_4276",0,0,610,0,1,1,1
"t_4277",0,0,579,0,1,1,1
"t_4278",1,0,1234,1,1,3,2
"t_4280",0,0,473,0,0,1,1
"t_4283",0,0,1203,0,0,3,3
"t_4288",0,0,897,0,1,2,2
"t_4290",0,0,229,0,1,1,1
"t_4291",0,0,897,0,1,2,1
"t_4292",1,0,1569,1,0,4,3
"t_4293",0,0,2085,0,0,1,1
"t_4294",0,0,838,0,1,2,1
"t_4295",0,0,577,0,0,1,1
"t_4296",0,0,1020,0,0,2,1
"t_4297",0,0,594,0,1,1,1
"t_4298",0,0,883,0,0,1,1
"t_4299",0,1,NA,1,0,2,2
"t_4301",1,0,1704,1,0,4,2
"t_4302",0,0,120,0,0,1,1
"t_4303",0,0,90,0,1,1,1
"t_4304",0,0,1690,0,0,4,4
"t_4305",0,0,382,0,1,1,1
"t_4306",0,1,3594,1,0,4,3
"t_4307",0,0,608,0,0,1,1
"t_4308",0,0,1081,0,0,1,1
"t_4309",0,0,108,0,0,1,1
"t_4310",0,0,3516,0,0,3,3
"t_4311",1,0,1659,1,0,4,3
"t_4312",0,0,989,0,0,2,2
"t_4313",0,0,1751,0,0,2,2
"t_4314",0,0,458,0,0,1,1
"t_4315",0,1,2816,1,0,4,2
"t_4316",0,0,412,0,0,1,1
"t_4318",1,0,NA,1,0,4,4
"t_4320",0,0,4522,0,0,3,2
"t_4321",1,1,2238,1,0,2,1
"t_4323",0,0,702,0,0,1,1
"t_4324",0,0,2695,0,0,3,2
"t_4325",0,0,1263,0,0,4,2
"t_4327",0,0,1508,0,0,2,2
"t_4328",0,0,2191,0,0,3,3
"t_4329",1,0,1720,1,0,3,2
"t_4330",0,1,412,1,0,2,2
"t_4331",0,1,1751,1,0,2,1
"t_4332",0,0,455,0,0,1,1
"t_4333",0,0,184,0,0,1,1
"t_4334",0,0,5145,0,0,2,2
"t_4335",0,0,607,0,0,2,2
"t_4336",0,1,1400,1,0,2,2
"t_4337",0,0,1339,0,0,1,1
"t_4338",1,1,1795,1,0,4,1
"t_4340",0,0,532,0,1,2,2
"t_4342",0,0,242,0,0,1,1
"t_4343",0,0,458,0,0,2,2
"t_4344",0,0,1173,0,0,2,2
"t_4346",0,0,2450,0,0,2,2
"t_4347",0,0,2481,0,0,5,4
"t_4348",0,0,2403,0,0,4,4
"t_4349",0,0,337,0,0,1,1
"t_4350",1,0,1050,1,0,4,2
"t_4351",1,1,1720,1,0,3,2
"t_4352",1,0,6240,1,0,4,4
"t_4353",0,0,655,0,0,1,1
"t_4354",0,0,1447,0,0,1,1
"t_4355",0,0,883,0,0,1,1
"t_4356",1,1,2542,1,1,4,3
"t_4358",0,0,1478,0,0,3,2
"t_4359",0,0,382,0,0,4,2
"t_4360",0,0,473,0,0,1,1
"t_4362",1,0,3577,1,0,4,2
"t_4363",0,0,151,0,1,1,1
"t_4364",0,1,1386,1,0,3,3
"t_4365",0,0,547,0,0,1,1
"t_4366",0,0,655,0,1,1,1
"t_4367",0,0,61,0,0,1,1
"t_4368",0,0,1979,0,0,4,4
"t_4369",0,0,2420,0,0,2,2
"t_4370",0,0,2616,0,0,2,2
"t_4371",1,1,1843,1,0,5,1
"t_4372",0,0,1310,0,0,3,3
"t_4373",1,0,1492,1,0,2,2
"t_4374",0,0,1369,0,1,1,1
"t_4375",0,0,382,0,0,2,2
"t_4376",0,0,2330,0,0,5,3
"t_4377",1,0,4550,1,0,3,3
"t_4378",0,0,2816,0,1,3,3
"t_4380",0,1,624,1,0,1,1
"t_4382",0,0,577,0,0,2,2
"t_4383",1,0,2299,1,0,3,3
"t_4384",0,0,1934,0,0,5,4
"t_4385",0,0,1004,0,0,2,2
"t_4387",0,0,838,0,1,1,1
"t_4390",1,0,1400,1,0,4,4
"t_4393",0,0,1934,0,1,2,2
"t_4394",0,0,443,0,0,1,1
"t_4395",1,0,1720,1,1,3,1
"t_4396",0,0,4171,0,0,3,3
"t_4397",0,0,214,0,0,1,1
"t_4398",0,0,563,0,1,1,1
"t_4399",0,0,3669,0,0,3,3
"t_4401",0,0,1873,0,0,4,3
"t_4402",1,0,1934,1,0,5,4
"t_4403",0,0,504,0,0,1,1
"t_4404",1,0,1523,1,0,4,4
"t_4405",1,1,1993,1,0,4,3
"t_4406",1,0,869,1,0,5,2
"t_4407",0,0,1993,0,1,3,3
"t_4408",1,0,2269,1,1,3,2
"t_4409",1,0,152,1,0,1,1
"t_4410",0,1,1234,1,0,2,1
"t_4411",0,0,351,0,1,1,1
"t_4413",0,0,1704,0,0,4,4
"t_4415",0,0,640,0,0,2,2
"t_4416",1,1,2208,1,0,4,3
"t_4417",1,0,1539,1,0,3,1
"t_4418",1,0,3089,1,0,2,2
"t_4420",0,0,2450,0,0,3,3
"t_4421",0,0,1993,0,0,3,2
"t_4422",0,0,92,0,0,1,1
"t_4423",0,0,563,0,0,1,1
"t_4424",0,0,1416,0,0,2,2
"t_4425",0,0,822,0,1,1,1
"t_4426",1,0,1020,1,1,3,2
"t_4427",0,1,3242,1,0,4,3
"t_4428",0,1,3151,1,0,5,2
"t_4429",0,0,365,0,0,1,1
"t_4430",1,0,1508,1,0,1,1
"t_4431",0,0,808,0,0,2,2
"t_4433",1,0,1539,1,0,3,3
"t_4434",0,0,3365,0,0,4,3
"t_4435",0,0,2969,0,1,1,1
"t_4436",0,0,2330,0,0,5,5
"t_4437",0,1,1126,1,0,3,3
"t_4438",0,0,1720,0,0,3,3
"t_4442",1,0,2024,1,0,3,3
"t_4444",0,0,716,0,0,2,1
"t_4445",0,0,1142,0,1,3,2
"t_4446",0,0,487,0,1,2,2
"t_4447",0,0,1355,0,0,2,1
"t_4448",0,0,1539,0,0,1,1
"t_4449",0,0,3819,0,0,4,4
"t_4450",0,0,761,0,0,1,1
"t_4451",0,0,334,0,0,1,1
"t_4453",0,0,275,0,0,1,1
"t_4454",1,0,3242,1,0,4,3
"t_4455",0,0,1812,0,1,1,1
"t_4456",1,0,2634,1,0,4,4
"t_4457",0,0,1628,0,0,1,1
"t_4458",0,0,1539,0,0,3,2
"t_4459",0,0,4581,0,0,3,3
"t_4462",0,1,2299,1,0,3,3
"t_4464",0,1,5708,1,0,5,5
"t_4465",1,1,1369,1,0,4,3
"t_4466",0,0,1416,0,1,1,1
"t_4467",0,0,1219,0,0,2,2
"t_4468",0,0,8478,0,0,2,2
"t_4469",0,0,1508,0,0,3,2
"t_4470",0,0,290,0,1,1,1
"t_4471",1,1,1081,1,0,3,1
"t_4472",0,0,563,0,0,2,2
"t_4473",0,0,396,0,0,1,1
"t_4474",0,1,198,1,0,1,1
"t_4475",0,0,897,0,1,2,1
"t_4476",0,0,4064,0,0,5,4
"t_4477",0,0,1020,0,1,4,2
"t_4478",0,0,NA,0,0,1,1
"t_4479",0,0,2238,0,0,3,3
"t_4480",0,0,655,0,0,2,2
"t_4481",0,1,639,1,0,1,1
"t_4482",0,0,304,0,0,1,1
"t_4483",0,0,2511,0,1,3,3
"t_4484",0,0,1628,0,1,4,3
"t_4485",0,0,2116,0,0,1,1
"t_4486",0,0,1628,0,0,3,3
"t_4487",1,0,2055,1,0,5,2
"t_4488",0,0,396,0,0,1,1
"t_4489",0,0,563,0,0,1,1
"t_4490",0,0,563,0,0,2,2
"t_4492",0,0,1843,0,1,3,2
"t_4493",0,0,2511,0,0,3,3
"t_4494",0,0,92,0,0,1,1
"t_4495",0,0,1781,0,0,4,3
"t_4496",0,0,669,0,1,1,1
"t_4497",1,1,1751,1,0,3,2
"t_4498",0,0,989,0,0,1,1
"t_4500",0,0,624,0,0,1,1
"t_4502",0,0,1812,0,0,4,3
"t_4503",0,0,1934,0,0,4,4
"t_4504",0,0,1781,0,0,4,4
"t_4505",0,1,1203,1,0,1,1
"t_4506",0,0,320,0,0,1,1
"t_4507",0,0,320,0,1,1,1
"t_4508",0,0,518,0,0,1,1
"t_4509",0,0,366,0,0,1,1
"t_4510",0,1,2847,1,0,3,2
"t_4511",0,0,473,0,0,1,1
"t_4512",0,0,351,0,0,2,2
"t_4513",0,0,2450,0,0,3,2
"t_4514",0,0,1812,0,1,2,2
"t_4515",0,0,2177,0,0,5,5
"t_4516",0,0,2177,0,0,1,1
"t_4517",0,0,838,0,0,2,2
"t_4518",0,1,7975,1,0,3,3
"t_4519",0,0,320,0,0,1,1
"t_4521",0,0,655,0,1,1,1
"t_4522",0,0,426,0,0,2,2
"t_4523",0,1,1553,1,0,4,2
"t_4524",1,1,NA,1,0,3,2
"t_4525",0,0,320,0,1,1,1
"t_4526",0,0,2634,0,0,4,3
"t_4527",0,0,2299,0,0,5,5
"t_4528",0,0,518,0,0,1,1
"t_4529",0,0,897,0,0,1,1
"t_4530",0,0,NA,0,0,4,4
"t_4532",0,0,1416,0,0,4,3
"t_4533",0,0,1873,0,0,4,4
"t_4534",1,0,2146,1,0,4,4
"t_4535",0,0,671,0,0,3,3
"t_4536",0,1,7138,1,0,4,3
"t_4537",0,0,2085,0,0,5,5
"t_4538",0,0,1600,0,1,3,2
"t_4539",1,0,4171,1,0,3,3
"t_4540",0,0,504,0,0,3,2
"t_4541",0,0,1386,0,0,3,1
"t_4542",0,0,1993,0,0,1,1
"t_4543",0,0,337,0,0,2,1
"t_4544",0,0,532,0,0,1,1
"t_4545",0,0,2299,0,0,2,2
"t_4546",1,1,3089,1,0,4,4
"t_4547",0,0,1569,0,0,4,4
"t_4548",1,0,2465,1,0,3,3
"t_4549",0,0,716,0,1,1,1
"t_4550",1,1,2724,1,0,3,1
"t_4551",0,0,183,0,0,1,1
"t_4553",0,0,1720,0,0,5,5
"t_4554",0,0,3000,0,0,4,3
"t_4555",0,0,928,0,0,2,2
"t_4556",0,0,1203,0,0,3,3
"t_4557",0,0,731,0,0,2,1
"t_4558",0,0,259,0,1,1,1
"t_4559",0,0,1812,0,0,3,2
"t_4560",0,0,214,0,0,1,1
"t_4561",0,0,1843,0,0,3,2
"t_4562",0,0,579,0,0,1,1
"t_4563",0,0,1294,0,0,1,1
"t_4565",0,0,123,0,1,1,1
"t_4566",0,0,473,0,0,4,4
"t_4567",0,0,1050,0,0,1,1
"t_4568",0,1,2085,1,0,3,3
"t_4569",0,0,1020,0,0,3,3
"t_4570",0,0,1720,0,0,4,4
"t_4571",1,0,853,1,1,4,4
"t_4572",0,0,1934,0,0,3,3
"t_4573",0,0,1416,0,1,1,1
"t_4574",0,0,532,0,1,1,1
"t_4575",1,0,2177,1,0,5,1
"t_4576",1,1,2177,1,0,5,5
"t_4577",0,0,365,0,0,1,1
"t_4578",0,0,1734,0,0,2,2
"t_4579",0,0,1873,0,1,2,2
"t_4580",0,0,1416,0,1,4,3
"t_4581",0,0,1020,0,0,1,1
"t_4582",0,0,426,0,1,2,2
"t_4583",0,0,1219,0,0,3,3
"t_4584",0,1,1703,1,0,3,3
"t_4585",0,0,182,0,0,2,1
"t_4588",0,1,290,1,0,1,1
"t_4590",0,0,365,0,1,1,1
"t_4592",0,0,1751,0,0,2,2
"t_4593",0,0,897,0,1,2,2
"t_4594",0,0,2238,0,0,2,2
"t_4595",0,0,2177,0,0,4,4
